CUSTOMER#,INVOICE#,INV DATE,SHIP DATE,SHIP-TO NAME,SHIP-TO ADDR1,SHIP-TO ADDR2,SHIP-TO ADDR3,SHIP-TO CITY,SHIP-TO ST,SHIP-TO ZIP,SHIP-TO COUNTRY,PRODUCT#,QTY SHIP,UNIT PRICE,EXTENDED PRICE,UNIT COST,Vendor,DEALER CUST ID,DEALER PROD DESC
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,3,$30.97,92.91,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,VMC-A400-5,1,$40.26,40.26,$31.20,VANIMA,PJSDCO,"Filter Bags for Van-i-Vac, Voyager, Evolution, and Abrasive Vac 5"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,01SC3,1,$36.14,36.14,$28.01,CERAMCO,PJSDCO,"Knife Edge Wheel, Prepolish"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,DF-PNK-MED-6PK,2,$43.37,86.74,$33.61,MYERSO,PJSDCO,"Duraflex Cartridges Shade: Pink, Medium 6/pack, CDM"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1670016,1,$16.84,16.84,$13.05,KEYSTO,PJSDCO,"Scotch Brite Coarse Miniature Brush PKG/12, Keystone"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1670087,1,$15.87,15.87,$12.30,KEYSTO,PJSDCO,"Geza Starbrush (White Goat Hair) PK/12, Keystone"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1670088,1,$15.87,15.87,$12.30,KEYSTO,PJSDCO,Black Chung King Geza Bristle Brush star mounted 12 121HP Keyston
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,14821,2,$20.67,41.34,$16.02,SSWHITE,PJSDCO,SS White Burs HP 10pk #1/2
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50048552,4,$26.50,106.00,$20.54,KULZER,PJSDCO,"Lab Plaster 50lb Fast Set Carton Modern Materials, Kulzer"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50048552,1,$0.00,0.00,$20.54,KULZER,PJSDCO,"Lab Plaster 50lb Fast Set Carton Modern Materials, Kulzer"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,31307,2,$74.77,149.54,$57.95,WHIPMI,PJSDCO,"LeanRock, Ivory 55lbs Type 4 Die Stone, Whipmix"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046185,2,$39.64,79.28,$30.72,KULZER,PJSDCO,"Denstone Type III, Golden (Model Stone) 50lbs, Kulzer"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,Q9015,6,$7.78,46.68,$6.03,KENDAL,PJSDCO,Quala retainer boxes pack of 12
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875821,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DA1, 20g Initial"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875822,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DA2, 20g Initial"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875827,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DB2, 20g Initial"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875830,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DC1, 20g Initial"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,38127,1,$34.30,34.30,$26.58,WHIPMI,PJSDCO,Special Liquid Concentrate Plus
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,40002,1,$51.10,51.10,$39.60,VACALON,PJSDCO,Disposable Press Plunger 13mm/emax (3 gr) Box of 50
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,57-0322,1,$26.97,26.97,$20.90,RENFER,PJSDCO,"Dynex seperating discs 22x0.3 mm, 20 pcs, Renfert"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010328,3,$89.02,267.06,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-A1 (3gx5)
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010329,2,$89.02,178.04,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-A2 (3gx5)
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010335,2,$89.02,178.04,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-D2 (3gx5)
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,010331,1,$89.02,89.02,$68.99,GCAMER,PJSDCO,Initial LiSi Press MT-B1 (3gx5)
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52817,3,$16.85,50.55,$13.06,KENDAL,PJSDCO,Lavender Small Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52818,4,$16.84,67.36,$13.05,KENDAL,PJSDCO,Lavender Medium Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B621,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Knife Edge Light Blue 26mm, Wagner"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,HG18,1,$110.33,110.33,$85.51,SHOFU,PJSDCO,Dura-Green Stones Shape
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B6136,2,$34.84,69.68,$27.00,WAGNWI,PJSDCO,"UltraBerry, Flat Edged Wheel 26x2.3"
PJSDCO,643719,08/08/18,08/08/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,PP/ZIRCON20,2,$43.64,87.28,$33.82,DEVENT,PJSDCO,Zircon Brite Zirconium Polishing Paste 20g DVA
PJSDCO,644926,08/17/18,08/17/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B638,1,$15.48,15.48,$12.00,WAGNWI,PJSDCO,Wagner Diamond Infused Large Point
PJSDCO,565400,08/15/16,08/08/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,97037,1,$140.32,140.32,$108.75,VANIMA,PJSDCO,Vaniman Red Dot Motor
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,0CP04-128,1,$19.17,19.17,$14.86,KENDAL,PJSDCO,Opticide 3 Disinfectant Gallon/Pour Bottle
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B613,2,$34.84,69.68,$27.00,WAGNWI,PJSDCO,UltraBerry 26mm Knife Edge Coarse P
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875821,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DA1, 20g Initial"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,01SC3,1,$37.23,37.23,$28.85,CERAMCO,PJSDCO,"Knife Edge Wheel, Prepolish"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875834,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,"LiSi Dentin DD2, 20g Initial"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,SS416R,2,$17.03,34.06,$13.20,PARKELL,PJSDCO,Parkell Accufilm I Red Articulating Paper
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,DF-PNK-MED-6PK,4,$43.37,173.48,$33.61,MYERSO,PJSDCO,"Duraflex Cartridges Shade: Pink, Medium 6/pack, CDM"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1410010,1,$10.32,10.32,$8.00,KEYSTO,PJSDCO,"838 Tray Handles, Aluminum"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046185,1,$39.64,39.64,$30.72,KULZER,PJSDCO,"Denstone Type III, Golden (Model Stone) 50lbs, Kulzer"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,31307,1,$76.26,76.26,$59.10,WHIPMI,PJSDCO,"LeanRock, Ivory 55lbs Type 4 Die Stone, Whipmix"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,38171,1,$137.57,137.57,$106.62,WHIPMI,PJSDCO,Formula 1 100g x 100 envelopes no liquid Whipmix
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52818,3,$16.84,50.52,$13.05,KENDAL,PJSDCO,Lavender Medium Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52819,1,$16.84,16.84,$13.05,KENDAL,PJSDCO,Lavender Large Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,2,$30.97,61.94,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B621,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Knife Edge Light Blue 26mm, Wagner"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,5330E-B,2,$3.23,6.46,$2.50,KENDAL,PJSDCO,"Extra-Safe Ear-Loop Face Masks, Sky Blue, 50/bx 99.7% 0.1 micron"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,N021855,1,$70.97,70.97,$55.00,DENTS,PJSDCO,"PolyFlex Duplicating Material 7.5 liters, Dentsply"
PJSDCO,666118,02/19/19,02/19/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,9604700,2,$58.90,117.80,$45.65,KEYSTO,PJSDCO,E-Gasket Dual Laminates 2mm Clear Dozen Dental Resources
PJSDCO,666567,02/21/19,02/21/19,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876425,2,$79.99,159.98,$61.99,GCAMER,PJSDCO,Lustre Paste Neutral
PJSDCO,545359,02/11/16,02/11/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,5122,2,$11.70,23.40,$9.07,DEDECO,PJSDCO,Dedeco Green tooth grinding Lathe wheel 3'x 1/4
PJSDCO,546340,02/19/16,02/19/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,904764,1,$35.10,35.10,$27.20,DENTS,PJSDCO,Faskut Luci-Sof Bur medium Dentsply
PJSDCO,546340,02/19/16,02/19/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,904765,1,$35.10,35.10,$27.20,DENTS,PJSDCO,Faskut Luci-Sof Bur large Dentsply
PJSDCO,610648,10/16/17,10/16/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,38127,5,$32.63,163.15,$25.29,WHIPMI,PJSDCO,Special Liquid Concentrate Plus
PJSDCO,610648,10/16/17,10/16/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,97010,1,$26.13,26.13,$20.25,VANIMA,PJSDCO,Blue dot motor brushes for blue dot motor Vaniman dust collector
PJSDCO,610648,10/16/17,10/16/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870003,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OA3 Initial Porcelain 3g GC"
PJSDCO,610648,10/16/17,10/16/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870001,1,$24.50,24.50,$18.99,GCAMER,PJSDCO,"Paste Opaque, OA1 Initial Porcelain 3g GC"
PJSDCO,610648,10/16/17,10/16/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046590,2,$72.51,145.02,$56.20,KULZER,PJSDCO,"Die-Keen 50lb Pink Carton Modern Materials, Kulzer"
PJSDCO,545253,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16116,2,$41.23,82.46,$31.95,DENTS,PJSDCO,Portrait IPN Anteriors 1x6
PJSDCO,545253,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16126,1,$19.50,19.50,$15.11,DENTS,PJSDCO,Portrait IPN Anatomical 10 Degree Posterior 1x8
PJSDCO,545253,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16156,1,$19.50,19.50,$15.11,DENTS,PJSDCO,Portrait IPN 0 Degree Posterior 1x8
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,41943,1,$10.90,10.90,$8.45,YATES,PJSDCO,Dual-Lustre Polishing Compound Yates & Bird
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,100030,7,$8.67,60.69,$6.72,CERAMCO,PJSDCO,"Vertex Adhesive 20gm,Super Thin, Dentsply"
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,06141,1,$11.26,11.26,$8.73,BUFFAL,PJSDCO,Robinson bristle brushes #12 soft
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1013050-,2,$30.37,60.74,$23.54,GARRECO,PJSDCO,Tecstone White 50lbs Garreco
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,LIQ-DISPE-6OZ,2,$7.74,15.48,$6.00,HOOKER,PJSDCO,Liquid Dispenser bottle needle tip 6oz size
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,LIQUID-DISPENSER,2,$6.19,12.38,$4.80,HOOKER,PJSDCO,Liquid Dispenser bottle 2oz needle tip
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,30-139,1,$7.14,7.14,$5.00,PROFES,PJSDCO,"#139 Bird Beak Wire Bending Pliers, Stainless Steel"
PJSDCO,545247,02/10/16,02/10/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1220010,1,$7.55,7.55,$5.85,KEYSTO,PJSDCO,Akers Knife Carver Complete Keystone
PJSDCO,545439,02/12/16,02/12/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,52818,1,$16.84,16.84,$13.05,KENDAL,PJSDCO,Lavender Medium Nitrile Gloves box of 250 Kimberly Clark
PJSDCO,545930,02/17/16,02/17/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,0CP04-128,1,$19.84,19.84,$15.38,KENDAL,PJSDCO,Opticide 3 Disinfectant Gallon/Pour Bottle
PJSDCO,546339,02/19/16,02/19/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,98929,1,$16.32,16.32,$12.65,DENTS,PJSDCO,Dentsply Silicone Spray Release Agent 16oz
PJSDCO,546678,02/23/16,02/23/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,100030,3,$8.67,26.01,$6.72,CERAMCO,PJSDCO,"Vertex Adhesive 20gm,Super Thin, Dentsply"
PJSDCO,547226,02/29/16,02/24/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,AR123-16,1,$57.81,57.81,$44.80,QUATRO,PJSDCO,Shaker Motor
PJSDCO,558159,06/06/16,06/06/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,10505-,1,$147.06,147.06,$113.97,HARVEST,PJSDCO,"1 C & B Pre-Packed Box w Foam, Black/Clear, 1000/pk. Harvest"
PJSDCO,570657,10/06/16,10/06/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,31307,1,$71.83,71.83,$55.67,WHIPMI,PJSDCO,"LeanRock, Ivory 55lbs Type 4 Die Stone, Whipmix"
PJSDCO,570657,10/06/16,10/06/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,04359,1,$24.23,24.23,$18.78,WHIPMI,PJSDCO,Life-Like Presentation Wax White
PJSDCO,589137,03/30/17,03/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046590,4,$70.40,281.60,$54.56,KULZER,PJSDCO,"Die-Keen 50lb Pink Carton Modern Materials, Kulzer"
PJSDCO,589137,03/30/17,03/30/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,50046590,1,$0.00,0.00,$54.56,KULZER,PJSDCO,"Die-Keen 50lb Pink Carton Modern Materials, Kulzer"
PJSDCO,591163,04/17/17,04/17/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,97947,1,$29.03,29.03,$22.50,VANIMA,PJSDCO,Spray Jet Assy Vaniman
PJSDCO,646516,08/31/18,08/31/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16176,1,$19.63,19.63,$15.21,DENTS,PJSDCO,Portrait IPN 22 Degree Biostabil Posterior 1x8
PJSDCO,646516,08/31/18,08/31/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16116,1,$41.61,41.61,$32.25,DENTS,PJSDCO,Portrait IPN Anteriors 1x6
PJSDCO,643422,08/06/18,08/06/18,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,16126,1,$19.63,19.63,$15.21,DENTS,PJSDCO,Portrait IPN Anatomical 10 Degree Posterior 1x8
PJSDCO,558039,06/03/16,06/03/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,7176,1,$32.48,32.48,$25.17,HARVEST,PJSDCO,MS1 Master Sealer 8oz Refill
PJSDCO,558039,06/03/16,06/03/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,100030,5,$8.67,43.35,$6.72,CERAMCO,PJSDCO,"Vertex Adhesive 20gm,Super Thin, Dentsply"
PJSDCO,558039,06/03/16,06/03/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1013050-,1,$31.90,31.90,$24.72,GARRECO,PJSDCO,Tecstone White 50lbs Garreco
PJSDCO,558039,06/03/16,06/03/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,98929,1,$16.32,16.32,$12.65,DENTS,PJSDCO,Dentsply Silicone Spray Release Agent 16oz
PJSDCO,558039,06/03/16,06/03/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876403,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,Lustre Paste NF Body Shade B 4g Initial IQ GC America
PJSDCO,558039,06/03/16,06/03/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876405,1,$33.53,33.53,$25.99,GCAMER,PJSDCO,Lustre Paste NF Body Shade D 4g Initial IQ GC America
PJSDCO,611610,10/24/17,10/16/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,20011577,1,$44.46,44.46,$34.46,WHIPMI,PJSDCO,"Denar Mark 300 Series, 20 pack mounting plates, Whipmix"
PJSDCO,601104,07/18/17,07/18/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,1800085,1,$27.03,27.03,$20.95,KEYSTO,PJSDCO,"Grid Strengtheners pack of 10 precut Stainless Steel, Keystone"
PJSDCO,601104,07/18/17,07/18/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B631,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Medium Knife Edge Pink 26mm, Wagner"
PJSDCO,601104,07/18/17,07/18/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,B621,1,$30.97,30.97,$24.00,WAGNWI,PJSDCO,"Diamond Infused Coarse Knife Edge Light Blue 26mm, Wagner"
PJSDCO,601104,07/18/17,07/18/17,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,7176,1,$34.03,34.03,$26.37,HARVEST,PJSDCO,MS1 Master Sealer 8oz Refill
PJSDCO,576566,12/01/16,12/01/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876220,3,$15.47,46.41,$11.99,GCAMER,PJSDCO,"GC Initial IQ Diluting Liquid, 8ml"
PJSDCO,576566,12/01/16,12/01/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,876400,3,$14.18,42.54,$10.99,GCAMER,PJSDCO,GC Initial IQ Refresh Liquid 8ml
PJSDCO,576566,12/01/16,12/01/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,875890,3,$15.47,46.41,$11.99,GCAMER,PJSDCO,"LiSi Modeling Liquid 50ml, Initial"
PJSDCO,576566,12/01/16,12/01/16,PJ'S DENTAL LAB,APEX DENTAL LAB GROUP,1020 CORPORATE DRIVE,,SLINGER,WI,53086,,870712,2,$15.47,30.94,$11.99,GCAMER,PJSDCO,GC Initial MC Liquid Modelling Liquid 50ml
